CO2_EMISSIONS,CO2_INTENSITY,GEN_EXP,INTER_NET,SNSP_ALL,SYSTEM_DEMAND,WIND_ACTUAL,Timestamp,Region
-0.5145734080672362,-0.8282561064380063,0.043150438751457285,0.39970723226106925,0.5782862381402171,0.28865278553402524,-0.28353988136504477,01-Aug-2024 15:30:00,ALL
-0.562700814981845,-0.9222562183291476,0.10562880371272697,0.4131789479080497,0.7787992344654089,0.35894388117611237,-0.15741818898556278,01-Aug-2024 16:00:00,ALL
-0.5936398622840934,-1.016256330220289,0.13495538318434333,0.5586734768954382,0.7826047922130668,0.4721906463772527,-0.07642260672351012,01-Aug-2024 16:30:00,ALL
-0.5764515026717332,-1.0538563749767456,0.15918168796524382,0.7203340646592032,0.8022080181107809,0.5750239159277135,-0.08220800545651388,01-Aug-2024 17:00:00,ALL
-0.47675901692004363,-0.9598562630856042,0.17703264938274946,0.7930813291528975,0.6197714210869646,0.6244880202684414,-0.01509738015367025,01-Aug-2024 17:30:00,ALL
-0.38394187501329824,-0.8846561735726911,0.19233347345489712,0.7957756722822936,0.43456505320245387,0.6427116376571307,-0.11923455734773795,01-Aug-2024 18:00:00,ALL
-0.3976925627031864,-0.8470561288162346,0.0941531856586162,0.7957756722822936,0.39509773656141955,0.5437834289756748,-0.07526552697690937,01-Aug-2024 18:30:00,ALL
-0.26706102964924844,-0.6402558826557235,0.05462605680556804,0.7095566921416189,0.21546160038013418,0.4578720898575683,-0.032453576352681535,01-Aug-2024 19:00:00,ALL
-0.2773740454166646,-0.5838558155210387,0.13878058920238026,0.3134882521203946,0.11222050148399208,0.35373713335077256,0.04622784641616962,01-Aug-2024 19:30:00,ALL
-0.42863161000543487,-0.7154559721686367,-0.047379437008749796,0.5236470162132891,0.27358842597742683,0.26392073336366123,0.11796679070541626,01-Aug-2024 20:00:00,ALL
-0.5386371115245405,-0.809456084059778,-0.19783754038486862,0.7149453784004111,0.5732684261100386,0.20924988119759347,0.26607299827031256,01-Aug-2024 20:30:00,ALL
-0.6211412376638699,-0.8470561288162346,-0.09073177187983487,0.31618259524979064,0.5802964319504716,0.12724360294849182,0.4245929235546156,01-Aug-2024 21:00:00,ALL
-0.7002076918807271,-0.9034561959509194,-0.13025890073288304,0.23265795823851207,0.5503736996604184,0.05304744643739987,0.42112168431481334,01-Aug-2024 21:30:00,ALL
-0.6452049411211742,-0.7906560616815497,0.08905291096790031,-0.381652275263795,0.3620983335923125,-0.02765714485536682,0.5102168248030713,01-Aug-2024 22:00:00,ALL
-0.9030303353065782,-0.9598562630856042,0.17193237469203357,-1.0148229106718747,0.3547250654562251,-0.2476422404759728,0.6837787867931842,01-Aug-2024 22:30:00,ALL
-1.1505427137245658,-1.1290564644896586,-0.052479711699465685,-0.9959625087661022,0.6467939500935206,-0.4884543273979379,0.7717168475348413,01-Aug-2024 23:00:00,ALL
-1.1539803856470379,-0.9786562854638324,0.07120194955039469,-1.3893366056579304,0.5442587207796054,-0.7331714751889079,0.8492411905570917,01-Aug-2024 23:30:00,ALL
-1.480559218281883,-1.4862568896759958,0.28158828054242524,-1.7773220162909664,1.507026468459794,-0.6381483273764568,1.6591970131776184,01-Dec-2024 00:30:00,ALL
-1.428994139444802,-1.2794566435154848,-0.13918438144163583,-1.3300610568112166,1.2459391204858918,-0.8464182403900483,1.1952080347907166,01-Dec-2024 01:30:00,ALL
-1.4014927640650257,-1.1854565316243435,-0.368696742523851,-1.0687097732597963,1.145214600100298,-0.9583633186348537,0.9776770424297752,01-Dec-2024 02:00:00,ALL
-1.353365357150417,-1.1102564421114305,-0.3521208497790243,-1.0687097732597963,1.0801288211217028,-0.9440447621151693,0.9418075702851518,01-Dec-2024 02:30:00,ALL
-1.3224263098481686,-0.9974563078420607,-0.45540141226602115,-1.0687097732597963,0.9647191444276058,-1.04687803166563,0.8133717184124684,01-Dec-2024 03:00:00,ALL
-1.2674235590886156,-0.8470561288162346,-0.5484814253715862,-1.0687097732597963,0.7859193102513495,-1.143202866434416,0.6583230323679675,01-Dec-2024 03:30:00,ALL
